Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Kiel	HSC(SLAM)	SGL	232232	Hdac11
Kiel	HSC(SLAM)	SGL	232237	Fgd5
Kiel	HSC(SLAM)	SGL	232560	Caprin2
Kiel	HSC(SLAM)	SGL	232785	A230106D06Rik
Kiel	HSC(SLAM)	SGL	232906	Grlf1
Kiel	HSC(SLAM)	SGL	232947	BC024868
Kiel	HSC(SLAM)	SGL	233328	Lrrk1
Kiel	HSC(SLAM)	SGL	233490	Crebzf
Kiel	HSC(SLAM)	SGL	233799	Acsm2
Kiel	HSC(SLAM)	SGL	233865	D430042O09Rik
Kiel	HSC(SLAM)	SGL	234094	Arhgef10
Kiel	HSC(SLAM)	SGL	234344	Naf1
Kiel	HSC(SLAM)	SGL	234594	Cnot1
Kiel	HSC(SLAM)	SGL	234725	Zfp612
Kiel	HSC(SLAM)	SGL	234728	BC025546
Kiel	HSC(SLAM)	SGL	235036	Ppan
Kiel	HSC(SLAM)	SGL	235527	Plscr4
Kiel	HSC(SLAM)	SGL	23806	Arih1
Kiel	HSC(SLAM)	SGL	238386	Btbd7
Kiel	HSC(SLAM)	SGL	23918	Impdh2
Kiel	HSC(SLAM)	SGL	239393	Lrp12
Kiel	HSC(SLAM)	SGL	23957	Nr0b2
Kiel	HSC(SLAM)	SGL	24000	Ptpn21
Kiel	HSC(SLAM)	SGL	240034	Zfp760
Kiel	HSC(SLAM)	SGL	240041	A630033E08Rik
Kiel	HSC(SLAM)	SGL	240064	6030490I01Rik
Kiel	HSC(SLAM)	SGL	240263	Fem1c
Kiel	HSC(SLAM)	SGL	240396	Mex3c
Kiel	HSC(SLAM)	SGL	24058	Sigirr
Kiel	HSC(SLAM)	SGL	24060	Slc35a1
Kiel	HSC(SLAM)	SGL	24082	Gtlf3a
Kiel	HSC(SLAM)	SGL	241944	D3Ertd254e
Kiel	HSC(SLAM)	SGL	241950	Bbs12
Kiel	HSC(SLAM)	SGL	242291	Impad1
Kiel	HSC(SLAM)	SGL	242484	D630039A03Rik
Kiel	HSC(SLAM)	SGL	242570	Raver2
Kiel	HSC(SLAM)	SGL	242997	Gm447
Kiel	HSC(SLAM)	SGL	243219	2900026A02Rik
Kiel	HSC(SLAM)	SGL	243277	Gpr133
Kiel	HSC(SLAM)	SGL	243374	Gimap8
Kiel	HSC(SLAM)	SGL	243725	Ppp1r9a
Kiel	HSC(SLAM)	SGL	243771	Parp12
Kiel	HSC(SLAM)	SGL	244373	Erlin2
Kiel	HSC(SLAM)	SGL	244879	Npat
Kiel	HSC(SLAM)	SGL	245607	Gprasp2
Kiel	HSC(SLAM)	SGL	246277	Csad
Kiel	HSC(SLAM)	SGL	257633	Acsf3
Kiel	HSC(SLAM)	SGL	257635	Sdsl
Kiel	HSC(SLAM)	SGL	259277	Klk8
Kiel	HSC(SLAM)	SGL	26371	Ciao1
Kiel	HSC(SLAM)	SGL	26377	Dapp1
Kiel	HSC(SLAM)	SGL	26415	Mapk13
Kiel	HSC(SLAM)	SGL	26419	Mapk8
Kiel	HSC(SLAM)	SGL	26420	Mapk9
Kiel	HSC(SLAM)	SGL	26450	Rbbp9
Kiel	HSC(SLAM)	SGL	26458	Slc27a2
Kiel	HSC(SLAM)	SGL	26466	Zfp260
Kiel	HSC(SLAM)	SGL	268291	Rnf217
Kiel	HSC(SLAM)	SGL	268783	Mtmr12
Kiel	HSC(SLAM)	SGL	268903	Nrip1
Kiel	HSC(SLAM)	SGL	268933	Wdr24
Kiel	HSC(SLAM)	SGL	26896	Med14
Kiel	HSC(SLAM)	SGL	26897	Acot1
Kiel	HSC(SLAM)	SGL	268970	Arhgap28
Kiel	HSC(SLAM)	SGL	268996	Ss18
Kiel	HSC(SLAM)	SGL	26912	Gcat
Kiel	HSC(SLAM)	SGL	269233	9630050M13Rik
