Gene ID	7H9_R1	7H9_R2	Heat shock_R1	Heat shock_R2	Oxi.stress_R1	Oxi.stress_R2	acidic pH_R1	acidic pH_R2	HPC treated_R1	HPC treated_R2	Cow_R1	Cow_R2
MAP2436c	905.7	923.6	1436.1	1572.2	1488.6	1096.9	5.0	5.0	5.0	5.0	1313.1	1433.6
MAP2437	1210.7	5.0	400.3	3358.8	2971.6	4666.4	158.7	3278.1	857.1	81.4	5.0	2085.2
MAP2439c	1612.6	1008.3	954.1	1009.6	1202.4	1575.9	1434.5	1446.9	998.1	1137.5	1002.9	5.0
MAP2440	5.0	5.0	5.0	78.4	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2441c	534.4	803.8	5.0	954.2	747.5	770.6	1734.9	1113.1	1655.5	2025.2	326.2	5.0
MAP2442	903.4	769.0	1022.1	970.2	474.5	1462.2	516.1	346.1	27.8	368.4	5291.0	4765.4
MAP2443	5.0	5.0	5.0	306.7	367.1	716.2	63.5	221.5	32.1	136.3	5.0	5.0
MAP2445	5.0	5.0	5.0	5.0	5.0	5.0	6316.1	1848.7	4391.8	5394.9	5.0	5.0
MAP2446c	760.6	326.9	830.5	2075.5	2661.8	745.8	249.8	1168.8	186.6	964.8	5.0	5.0
MAP2447c	1865.9	1708.7	1584.2	1432.3	2094.9	816.0	5.0	197.4	5.0	5.0	2405.9	4633.1
MAP2448	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2449c	752.8	2746.9	758.5	1142.0	1887.6	2137.2	5298.4	4010.7	3943.3	6249.2	871.3	5.0
MAP2450c	1044.1	1255.8	751.8	570.2	678.9	659.8	2378.8	1996.9	1507.3	915.7	1426.6	1242.4
MAP2451c	5.0	87.2	5.0	59.0	5.0	103.5	5.0	5.0	5.0	5.0	5.0	5.0
MAP2452c	1497.2	1148.9	906.9	1222.6	1428.2	1002.1	2364.3	2590.3	2831.2	2655.7	2867.1	2966.6
MAP2453c	2895.9	3269.2	3337.9	2889.3	3463.9	2082.8	807.8	2333.8	737.4	1077.2	1870.0	2168.5
MAP2454c	731.6	5.0	196.2	36.1	381.8	106.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2455c	5.0	5.0	5.0	5.0	159.1	253.4	5.0	439.7	5.0	5.0	897.0	204.7
MAP2456c	4222.0	4071.1	3633.8	4133.9	4257.7	4451.3	3452.3	3122.2	751.8	2228.3	5.0	698.3
MAP2457c	593.3	38.1	680.7	1096.7	858.5	873.8	414.6	1717.3	146.2	445.7	118.1	5.0
MAP2458c	1627.9	2441.5	947.6	2786.5	2494.0	1999.9	1664.3	2865.6	5.0	5.0	5.0	113.9
MAP2459c	1409.1	490.6	432.5	570.4	1023.9	601.0	1123.7	1073.7	776.6	686.1	1572.5	2181.1
MAP2460c	1669.9	2437.0	1784.1	1748.9	1654.2	1711.9	5.0	5.0	5.0	5.0	825.4	373.9
MAP2461c	3669.3	2401.3	2337.8	1047.6	2501.5	3085.8	1180.5	2290.3	1009.1	751.7	5.0	5.0
MAP2462c	1305.3	528.4	1466.8	964.4	1009.4	1004.4	5.0	445.1	146.8	5.0	5.0	5.0
MAP2463c	970.0	857.3	1411.5	778.6	22.0	276.0	5.0	441.1	5.0	5.0	5.0	5.0
MAP2464c	291.9	176.5	151.3	1080.4	1090.8	1085.3	5.0	911.5	5.0	5.0	737.1	155.0
MAP2466c	965.0	5.0	95.2	654.9	1210.2	399.6	444.4	917.0	5.0	5.0	5.0	5.0
MAP2467c	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	534.7	1598.9	5.0	5.0
MAP2468c	978.8	654.0	957.4	729.4	831.5	630.1	5.0	108.0	5.0	5.0	577.7	567.3
MAP2469c	5.0	5.0	5.0	2.0	5.0	5.0	4106.2	2804.4	5452.6	5802.3	5.0	5.0
MAP2470c	174.4	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2472	516.6	3.6	216.6	938.1	655.8	305.8	486.8	720.8	5.0	130.4	5.0	5.0
MAP2474c	5.0	5.0	11.2	410.2	5.0	5.0	5.0	144.0	5.0	5.0	5.0	5.0
MAP2475	594.4	425.4	182.0	246.6	90.2	348.6	5.0	5.0	5.0	5.0	5.0	5.0
MAP2476	747.6	755.3	236.9	1220.0	208.9	260.5	5.0	1528.9	5.0	5.7	71.6	5.0
MAP2477c	77.2	5.0	4.7	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2478	2415.3	2805.5	2852.8	1554.0	2337.0	1883.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2479	609.5	320.7	424.4	461.7	619.7	556.9	2625.7	1374.5	1184.4	1046.7	226.9	5.0
MAP2480c	523.8	1757.2	492.6	1464.4	1256.9	1079.2	570.4	317.7	712.9	665.4	1386.4	1920.6
MAP2481c	2278.2	2120.6	2749.5	1857.6	2378.0	1418.5	677.6	1360.8	456.6	795.1	3850.7	1689.2
MAP2482	1721.4	2625.8	1884.6	1475.1	1967.5	1747.9	648.0	668.6	470.9	100.4	5.0	5.0
MAP2483c	829.1	543.9	912.1	755.9	653.1	472.1	1584.2	1326.6	1028.5	792.6	5.0	692.0
MAP2484c	5.0	5.0	38.0	5.0	5.0	5.0	145.8	356.7	5.0	240.6	5.0	5.0
MAP2485c	951.0	765.5	1238.1	778.7	1192.6	411.0	307.5	565.6	5.0	233.3	5.0	5.0
MAP2486	332.1	5.0	257.1	5.0	5.0	419.1	3697.1	1718.2	6002.6	7679.2	5.0	5.0
MAP2487c	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2488	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2489	856.3	1896.9	1254.7	1755.9	1378.1	1031.3	5.0	516.8	422.1	478.7	5.0	5.0
MAP2490	455.9	5.0	5.0	209.6	238.9	307.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2491	1481.4	1694.2	1285.5	1602.1	1404.1	1267.6	1650.0	1411.9	818.2	866.0	3125.0	2634.0
MAP2492c	2765.4	1373.4	2002.9	2421.9	2471.1	2185.9	276.6	887.3	620.0	716.3	136.9	5.0
MAP2493c	1029.2	874.1	831.0	941.5	1647.8	949.2	2367.2	1478.1	3529.0	4769.7	1824.3	1317.4
MAP2494c	736.2	5.0	1410.4	1678.4	1016.7	1681.8	3119.6	2485.4	5726.0	5216.0	2101.3	843.8
MAP2495	5.0	5.0	5.0	5.0	63.8	5.0	355.8	5.0	5.0	507.3	5.0	5.0
MAP2496	5.0	54.7	5.0	5.0	5.0	111.5	5.0	5.0	620.5	103.4	5.0	5.0
MAP2497c	182.1	5.0	120.3	5.0	257.1	90.8	5.0	5.0	5.0	5.0	5.0	5.0
MAP2498c	267.6	34.1	265.7	206.7	146.7	435.3	5.0	5.0	5.0	5.0	5.0	5.0
MAP2499	1302.3	853.3	720.7	898.7	741.1	713.5	1290.8	999.8	867.0	1145.0	3918.9	3217.3
MAP2500	1084.7	969.9	785.9	872.3	1103.0	269.1	1209.9	854.0	2100.8	924.0	231.6	5.0
MAP2501	1454.9	664.9	942.9	1276.3	1722.8	1296.6	5.0	35.1	5.0	5.0	5.0	5.0
MAP2503	676.9	5.0	480.6	76.0	5.0	34.9	581.4	931.5	158.1	584.5	4458.1	3548.6
MAP2504	2040.6	1749.2	1359.8	1274.8	1859.1	1295.4	5.0	256.4	5.0	531.7	5.0	5.0
MAP2505	1422.7	2062.3	1811.3	1712.0	2048.3	1097.9	5.0	5.0	5.0	5.0	3296.0	6559.3
MAP2506c	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	60.7	5.0
MAP2507c	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	124.4	5.0
MAP2508	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2509c	1866.9	1313.9	1059.9	1979.9	1869.3	2065.8	5.0	1657.7	5.0	269.9	5.0	5.0
MAP2510	1867.3	1891.4	1745.0	2192.3	3226.6	2329.6	5.0	1625.3	5.0	274.9	178.2	5.0
MAP2512	652.2	2029.9	562.4	1469.2	1221.6	754.4	39.9	659.6	5.0	80.5	5.0	180.5
MAP2513c	962.8	151.3	392.0	475.8	1021.6	1025.4	5.0	5.0	5.0	5.0	5.0	572.7
MAP2514c	158.6	511.8	48.1	93.4	220.8	202.6	5.0	5.0	5.0	35.1	5.0	5.0
MAP2515c	335.8	277.8	162.0	312.0	519.3	263.6	5.0	5.0	5.0	5.0	5.0	5.0
MAP2516	961.0	662.5	812.9	517.5	766.8	71.8	483.3	494.8	320.3	478.8	317.1	5.0
MAP2517	467.8	5.0	5.0	194.2	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2518	1145.1	886.1	1450.6	1084.2	456.8	478.9	5.0	5.0	5.0	5.0	618.6	663.6
MAP2519	2514.2	3208.1	2475.6	3015.2	2896.2	2769.4	5.0	5.0	5.0	5.0	7024.9	4779.0
MAP2520c	408.7	5.0	349.1	236.9	606.9	157.0	5.0	202.2	5.0	5.0	5.0	341.4
MAP2521c	981.2	190.5	450.3	394.6	303.9	386.2	1329.3	615.1	737.7	865.9	5.0	5.0
MAP2522	1336.7	1283.7	1013.1	1768.2	1143.6	1808.8	5.0	5.0	5.0	5.0	2743.4	774.1
MAP2523c	495.3	5.0	486.0	5.0	178.7	5.0	5.0	145.2	5.0	5.0	5.0	5.0
MAP2524c	5.0	5.0	5.0	5.0	5.0	5.0	367.7	5.0	5.0	5.0	5.0	5.0
MAP2525c	484.5	503.6	117.3	5.0	184.6	5.0	5.0	5.0	2563.4	537.3	5.0	5.0
MAP2526c	5.0	5.0	5.0	5.0	5.0	5.0	144.4	5.0	5.0	524.1	5.0	5.0
MAP2527c	1530.6	2197.6	2188.6	1323.4	1131.1	1044.8	846.6	380.3	1013.1	715.8	3092.2	5710.5
MAP2528	1264.4	452.4	855.8	1356.7	1210.4	783.3	5.0	5.0	5.0	5.0	2001.0	2640.8
MAP2529	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2530	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2531	1004.4	757.6	1066.3	496.9	229.0	137.9	132.6	301.3	151.9	5.0	5.0	5.0
MAP2532	570.2	634.2	191.7	947.4	1162.9	1323.6	2349.4	773.1	3301.0	2712.2	5.0	5.0
MAP2533	5.0	5.0	5.0	5.0	5.0	5.0	1125.1	5.0	5.0	320.0	5.0	5.0
MAP2534c	1568.8	1556.5	2144.2	1430.3	2287.1	1629.8	808.2	656.8	0.6	131.4	5.0	144.8
MAP2535	5.0	5.0	5.0	214.4	5.0	5.0	5.0	60.3	5.0	5.0	5.0	5.0
MAP2536	1588.4	1304.6	1401.4	1685.7	1491.5	1648.5	2790.2	1843.8	1445.9	1790.0	5.0	5.0
MAP2537	5.0	84.7	135.7	395.3	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2538	399.7	444.2	198.0	551.4	668.8	68.1	2396.4	674.9	1479.2	2476.9	5.0	5.0
MAP2539c	3973.9	3167.8	6406.1	4564.1	4402.4	4815.6	2806.1	2770.2	4045.3	5416.3	4412.0	2466.4
MAP2540c	5.0	5.0	5.0	43.6	5.0	71.4	103.4	296.9	5.0	5.0	234.3	5.0
MAP2541c	1341.0	903.8	1578.1	500.6	937.2	302.3	497.4	830.3	754.0	717.7	1454.2	2178.3
MAP2542	743.4	367.8	514.9	832.3	779.9	760.3	587.6	555.5	436.2	680.0	2953.0	2403.9
MAP2544c	3319.9	2845.2	3605.7	3695.3	2800.8	3069.6	6153.8	4265.7	3552.8	5378.5	5.0	5.0
MAP2545c	668.9	479.4	612.6	698.6	737.4	618.8	268.7	553.1	5.0	205.6	16647.7	9759.4
MAP2546c	537.6	537.7	613.1	434.9	570.5	359.3	1578.0	984.2	2576.4	1255.4	5.0	5.0
MAP2547c	663.1	5.0	389.9	692.5	616.2	557.2	132.3	476.3	219.9	118.3	2926.1	2096.7
MAP2548c	1233.4	452.1	1119.7	1033.2	987.8	973.0	5.0	169.9	5.0	5.0	5.0	5.0
MAP2549c	565.4	77.0	741.5	335.5	689.7	43.7	5.0	5.0	5.0	5.0	5.0	5.0
MAP2550	1444.5	1737.0	1386.6	2203.7	2024.8	2117.5	5.0	5.0	5.0	5.0	9657.1	9851.1
MAP2551	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	103.2	5.0	556.9	304.6
MAP2552	2681.7	1121.1	1904.2	1722.1	1138.6	1565.1	565.1	1770.8	596.2	915.5	65.2	5.0
MAP2553	5.0	5.0	5.0	5.0	5.0	5.0	5.0	234.4	58.4	5.0	5.0	5.0
MAP2554c	102.4	5.0	5.0	313.4	280.0	396.0	813.7	1021.1	1027.4	1174.0	5.0	5.0
MAP2555c	811.9	933.2	631.1	744.3	1211.5	930.3	5.0	5.0	5.0	5.0	5.0	5.0
MAP2556c	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2557c	2051.8	1049.4	673.9	1611.5	3421.9	3353.7	5.0	1866.8	922.9	5.0	5.0	5.0
MAP2559	2805.2	2321.8	1721.6	2475.7	1719.6	1809.7	195.2	2170.3	477.8	388.4	491.1	1525.7
MAP2560	5.0	254.5	15.1	966.5	702.1	1824.5	2273.8	2451.2	6731.0	5565.7	5.0	5.0
MAP2561	1657.7	1561.1	1115.5	3231.2	2405.1	2068.3	473.1	2231.9	140.2	834.9	237.5	5.0
MAP2562	2908.0	3608.2	1647.0	4031.1	5517.7	4228.5	3971.6	7519.8	8506.2	7761.6	575.9	650.4
MAP2563	608.0	555.1	424.3	384.9	614.8	203.8	5.0	320.6	36.8	5.0	415.2	279.3
MAP2564c	3090.8	1736.0	2677.7	3320.7	2521.7	3012.7	5.0	1490.2	5.0	5.0	1548.5	2100.2
MAP2565	2542.2	6027.3	2908.6	3780.1	3594.0	1884.8	1520.1	2190.0	2443.0	1031.1	1172.8	1720.9
MAP2567c	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	62.4	495.2	372.4
MAP2568c	1120.6	1224.0	786.1	879.8	1257.4	917.3	54.8	62.7	5.0	5.0	5.0	5.0
MAP2569c	1290.1	5.0	837.3	361.3	5.0	5.0	5.0	815.7	5.0	5.0	5.0	5.0
MAP2570c	5.0	5.0	5.0	446.9	5.0	5.0	48.3	474.6	5.0	5.0	618.2	5.0
MAP2571c	1106.3	85.6	497.7	632.0	5.0	113.0	220.2	522.2	180.1	458.3	774.8	503.2
MAP2572c	1836.0	2163.0	1779.7	1340.6	1303.0	299.2	234.5	5.0	462.8	263.6	5.0	282.1
MAP2574c	981.8	615.4	897.8	706.7	972.6	836.7	257.1	1111.8	1018.7	1830.7	5.0	5.0
MAP2575c	991.7	893.9	684.1	784.3	1079.2	580.3	660.7	962.4	2635.3	2027.3	5.0	461.2
MAP2576c	39.7	493.5	103.9	522.1	501.4	241.7	5.0	291.0	5.0	5.0	378.8	29.4
MAP2578	834.7	714.5	1191.2	799.4	971.0	470.5	689.2	1219.7	291.9	472.1	5.0	5.0
MAP2579c	5.0	5.0	5.0	5.0	5.0	5.0	2533.2	739.0	1.3	1820.1	5.0	5.0
MAP2580c	1128.0	694.5	726.8	782.2	383.1	786.7	168.8	599.1	358.9	681.3	244.2	270.7
MAP2581c	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2582c	619.0	263.1	252.0	420.4	5.0	162.1	2022.0	1461.5	341.3	937.3	2421.6	1406.2
MAP2583c	636.2	804.2	1112.4	1258.8	599.2	1140.5	5.0	701.9	5.0	116.2	5.0	23.6
MAP2584	2251.5	2274.6	1493.1	1852.2	2117.4	2455.7	465.8	1114.9	95.9	5.0	5.0	5.0
MAP2585	836.2	1038.3	759.0	921.3	583.8	755.4	5.0	15.0	5.0	5.0	1029.8	1399.5
MAP2586	2728.5	2197.4	2266.6	1629.8	2523.3	1613.0	93.9	1491.9	87.4	1205.8	2401.4	2956.2
MAP2588	1012.8	1570.4	2060.1	706.0	952.7	133.9	2701.6	2487.7	7735.6	5772.5	5.0	525.5
MAP2589	1699.4	823.0	1087.5	1254.6	1304.8	725.3	732.7	621.8	1246.9	210.9	5.0	5.0
MAP2590	2022.4	1393.4	1284.9	1193.0	1103.1	1358.4	3476.7	3323.2	5502.0	3554.9	562.1	287.7
MAP2591	802.7	499.8	525.6	473.0	451.4	392.7	5.0	647.1	91.2	5.0	876.3	978.2
MAP2592c	963.7	990.1	747.0	545.0	924.1	454.1	116.8	811.5	5.0	180.8	797.9	801.8
MAP2593c	554.7	5.0	5.0	127.9	5.0	132.1	2452.8	1439.2	4092.4	2120.3	4032.6	1777.0
MAP2594	469.4	264.9	542.2	168.6	31.6	5.0	5.0	5.0	5.0	5.0	2695.2	4221.4
MAP2595	585.7	344.8	871.9	566.4	519.5	429.0	177.3	700.7	895.7	100.3	1258.6	738.5
MAP2596	1979.9	1247.3	1095.4	600.9	665.4	784.5	5.0	5.0	5.0	5.0	324.7	976.0
MAP2597c	347.5	330.0	305.5	432.2	609.2	856.3	566.4	432.0	644.3	410.9	155.6	5.0
MAP2598c	804.4	459.8	807.0	1130.7	1025.4	1209.5	5.0	5.0	5.0	5.0	5.0	5.0
MAP2599c	1536.6	2864.1	1907.6	1569.6	2346.3	1346.1	5.0	374.1	5.0	5.0	488.7	947.9
MAP2600	965.4	899.0	695.9	600.9	1063.5	1064.5	21.3	443.6	5.0	376.2	3866.0	3947.1
MAP2601	728.4	5.0	736.9	121.7	409.3	954.7	1761.0	504.5	814.7	864.7	5.0	755.1
MAP2603c	177.4	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	359.4	109.5	5.0
MAP2604c	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2605c	643.6	349.7	274.6	168.9	750.9	393.9	2373.6	3031.9	1750.2	1730.7	2428.1	1716.4
MAP2606c	310.3	5.0	5.0	18.2	62.8	131.0	5.0	261.6	5.0	5.0	5.0	5.0
MAP2607c	221.1	180.3	5.0	480.7	203.2	566.3	5.0	86.6	5.0	5.0	1637.3	24.3
MAP2609	1392.4	1125.1	1216.2	3467.5	3588.9	3452.9	129.1	2450.3	1507.9	761.0	5.0	127.6
MAP2610c	2465.5	2821.2	2117.6	2836.4	2945.0	2188.9	57.8	1010.1	499.7	507.9	990.2	2956.7
MAP2611c	402.9	1266.7	373.3	628.8	1301.4	1002.2	5.0	30.2	5.0	5.0	20.4	5.0
MAP2612c	2134.4	2379.3	1216.7	2014.2	2458.4	1724.5	634.4	1269.0	1362.7	322.1	5.0	5.0
MAP2613c	1218.1	1077.5	703.9	865.2	927.4	633.0	134.9	382.9	177.7	396.1	804.8	1887.5
MAP2614	2164.6	905.4	1606.2	1270.9	1018.0	1504.4	10398.2	7901.9	9358.2	10560.5	961.6	770.1
MAP2615c	529.7	589.3	911.3	518.3	216.7	495.2	628.7	669.0	392.3	675.6	5.0	433.3
MAP2616c	702.5	357.8	340.5	721.4	894.5	491.7	597.9	1615.3	4193.5	1669.3	5.0	759.8
MAP2617c	1818.8	2901.3	1999.6	1852.0	1539.8	1172.4	564.2	1156.2	669.3	817.0	976.8	875.5
MAP2618c	640.5	5.0	351.1	155.0	489.7	252.1	386.6	784.7	1110.2	533.7	842.7	592.4
MAP2619c	359.5	976.4	505.6	703.0	754.6	617.5	5.0	341.0	5.0	5.0	739.1	897.1
MAP2620c	225.5	5.0	5.0	177.0	333.7	228.0	101.3	749.2	437.6	193.8	134.9	5.0
MAP2621c	2723.2	3340.8	3458.7	2475.5	2019.9	2134.8	413.8	1131.2	545.5	854.2	5.0	242.3
MAP2622	857.4	5.0	839.7	27.6	5.0	499.4	5.0	5.0	5.0	5.0	5.0	5.0
MAP2623	684.2	254.9	777.8	1214.9	795.5	1326.5	31.4	1169.5	262.0	5.0	5.0	5.0
MAP2624c	1122.1	938.4	909.7	528.3	1034.1	487.6	2655.8	2083.1	2553.5	4103.9	113.7	139.3
MAP2626	1563.5	530.8	1155.0	833.3	983.0	810.3	652.9	1435.4	180.6	657.0	2098.9	1532.7
MAP2628c	207.3	5.0	1.6	168.9	164.9	5.0	877.8	739.5	121.2	463.7	3760.1	2683.0
MAP2630c	607.8	5.0	525.5	701.9	62.6	510.7	5.0	481.8	5.0	5.0	5.0	5.0
MAP2631	443.2	328.5	231.7	468.3	721.3	301.2	5.0	235.7	5.0	5.0	1995.9	3253.7
MAP2632c	222.3	965.7	302.1	5.0	5.0	5.0	5.0	5.0	788.3	5.0	5.0	5.0
MAP2633	5.0	5.0	223.3	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2634c	1609.3	1641.5	1119.5	1536.7	1771.2	1777.6	5.0	5.0	5.0	5.0	132.0	260.8
MAP2635c	1096.0	668.9	764.9	858.8	1439.8	1282.0	5.0	336.1	227.5	161.5	681.7	213.9
MAP2637c	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2638c	3028.1	2200.4	2010.7	3308.1	2210.6	2850.2	5.0	2132.6	738.9	565.5	1974.3	1617.1
MAP2639	145.7	5.0	124.5	133.1	122.5	5.0	3386.8	1699.4	4065.0	3115.3	1475.3	5.0
MAP2640c	1051.0	731.8	926.4	996.9	2000.9	596.8	19.4	205.5	731.7	205.1	5.0	5.0
MAP2641c	2987.3	1919.6	2495.4	1279.3	2343.3	2350.7	1330.6	2021.3	785.0	921.6	5.0	76.7
MAP2642	1261.1	1945.3	1542.5	1004.4	3675.2	1400.2	5.0	5.0	5.0	5.0	5.0	457.1
MAP2643	959.5	1136.9	1423.8	861.9	1944.0	1012.9	5.0	5.0	5.0	5.0	3321.6	3236.7
MAP2644	1463.7	3927.9	1414.3	1374.9	2105.1	1700.9	2286.4	1057.6	1919.7	1696.2	1391.9	1026.5
MAP2645c	3196.9	3607.5	2644.8	3097.4	3099.4	2896.9	1486.5	2511.7	3058.0	3344.3	6521.9	8415.7
MAP2646c	826.8	884.0	967.2	1411.4	995.0	1373.7	92.7	1319.3	5.0	5.0	5.0	5.0
MAP2648c	176.5	5.0	617.5	5.0	5.0	5.0	6738.6	3611.5	6785.9	8288.7	5.0	5.0
MAP2649c	692.6	84.1	331.8	242.3	888.1	700.1	4061.5	2094.7	3407.6	4281.6	5.0	5.0
MAP2650c	5.0	5.0	217.2	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2651c	728.3	5.0	185.2	235.5	457.2	424.6	5.0	12.6	5.0	5.0	5.0	5.0
MAP2652c	115.2	5.0	272.5	5.0	145.8	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2653c	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2654c	189.9	5.0	5.0	5.0	5.0	5.0	553.5	482.8	1220.6	988.8	5.0	5.0
MAP2655	592.7	267.2	202.2	334.2	178.3	5.0	730.4	862.7	239.7	313.4	5.0	5.0
MAP2656	1236.7	1392.6	1456.7	892.1	1152.4	1084.9	1317.0	709.4	975.6	1141.7	1190.5	1206.6
MAP2657	1172.6	2020.2	1075.9	749.8	1376.3	1007.5	5.0	5.0	5.0	5.0	374.5	183.4
MAP2658	1642.3	2151.1	1442.2	1921.7	1514.2	1523.7	5.0	748.5	391.2	62.3	2183.6	2645.4
MAP2659	618.5	5.0	856.2	858.6	188.9	457.3	409.3	566.3	545.0	662.9	5.0	5.0
MAP2660	1380.9	1174.2	1401.3	893.8	1094.5	1217.8	716.6	898.5	454.4	617.3	1617.4	259.9
MAP2661	770.0	1075.0	683.4	738.9	1240.7	1324.3	2422.9	1680.3	1849.3	2380.6	5.0	5.0
MAP2662c	641.1	773.3	963.7	286.4	368.7	512.2	979.8	888.0	256.9	186.6	716.9	511.0
MAP2663c	1592.5	1044.5	1425.7	925.8	1251.4	1244.7	5.0	45.9	5.0	5.0	3499.7	6757.7
MAP2664	1026.4	1210.8	1397.8	1206.4	1128.0	718.9	5.0	665.7	5.0	5.0	2139.1	2651.0
MAP2665	320.8	76.6	265.0	242.5	312.4	225.5	86.2	367.0	5.0	220.9	9.8	5.0
MAP2666c	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	68.1	234.2
MAP2667c	907.7	1028.0	880.0	252.8	921.6	931.7	394.1	835.0	425.0	261.8	335.2	5.0
MAP2668c	992.6	50.4	325.6	5.0	16.8	5.0	4409.9	2529.2	5556.2	4623.6	501.8	5.0
MAP2669	136.4	5.0	5.0	1070.1	5.0	5.0	5.0	100.0	5.0	107.8	1720.6	5.0
MAP2670c	197.7	5.0	33.3	153.1	171.6	5.0	5.0	5.0	5.0	5.0	36.7	5.0
MAP2671c	5.0	5.0	50.4	5.0	5.0	5.0	253.0	29.9	71.9	168.7	5.0	5.0
MAP2672	591.3	128.1	382.8	445.9	732.6	177.9	1660.8	684.7	1784.6	1313.9	6239.1	5696.6
MAP2673	5.0	5.0	5.0	5.0	259.7	5.0	1244.3	647.8	1782.7	1795.5	5.0	5.0
MAP2674c	225.1	5.0	209.9	5.0	5.0	5.0	5.0	5.0	5.0	5.0	6334.1	4071.0
MAP2676c	210.1	434.5	328.8	5.0	445.9	90.4	1079.8	52.8	5.0	5.0	308.3	408.5
MAP2677c	1592.0	1362.1	1305.5	1117.4	1369.1	948.9	384.7	559.6	73.4	262.2	1370.7	1279.4
MAP2678c	107.9	271.4	572.3	938.8	1484.0	117.1	360.6	621.0	5.0	275.6	9740.4	7587.8
MAP2679c	488.0	170.3	292.3	691.1	574.8	784.3	206.7	1274.6	12.6	281.8	176.3	553.2
MAP2682c	5.0	5.0	5.0	5.0	5.0	311.2	5.0	5.0	5.0	5.0	104.6	80.3
MAP2683	5.0	5.0	5.0	5.0	5.0	5.0	1055.0	508.8	5.0	868.0	5.0	5.0
MAP2684c	1747.5	2127.1	2406.3	3143.5	3222.3	2402.8	1357.5	1533.1	791.8	1407.9	3722.7	2128.7
MAP2685	387.0	5.0	5.0	5.0	5.0	5.0	800.5	766.6	396.4	511.6	5.0	5.0
MAP2686	850.2	422.6	731.1	634.4	762.0	393.5	146.1	253.7	644.2	438.5	168.0	1376.8
MAP2688	562.5	5.0	539.3	5.0	158.8	372.8	1554.8	1107.4	5.0	5.0	481.4	666.4
MAP2689c	855.1	798.4	364.3	1675.0	1600.9	1853.0	1238.1	2031.7	64.4	481.1	1558.0	340.8
MAP2690c	1137.6	1196.7	856.5	976.3	1277.3	454.5	64.4	936.4	789.8	5.0	2479.4	4153.1
MAP2691c	957.4	1127.9	986.1	1190.9	950.8	1103.9	5.0	1043.8	5.0	379.5	4279.9	4234.9
MAP2692	147.5	5.0	255.1	122.8	63.5	5.0	1891.3	1583.2	1958.9	2053.8	903.0	922.2
MAP2693	162.1	5.0	113.4	271.1	562.2	134.6	5.0	276.2	5.0	5.0	276.9	476.6
MAP2694	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0
MAP2695c	1167.6	532.9	1510.9	836.5	1115.0	709.0	5.0	5.0	5.0	5.0	5.0	208.8
MAP2696c	1340.0	1318.5	1350.9	624.3	714.4	439.0	971.5	737.8	1605.6	1561.9	10143.8	9621.8
MAP2697c	1034.4	324.1	985.6	914.4	1185.9	891.6	3894.4	3961.4	4557.8	6263.3	423.6	459.0
MAP2698c	2774.2	1704.5	1964.5	3591.3	2635.1	2260.1	2618.0	2431.4	5.0	5.0	963.0	356.5
